<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.07.31	19:00:00	1.18256	1.18318	1.18052	1.18105	7489	7494016000	7
2017.07.31	20:00:00	1.18105	1.18271	1.18078	1.18138	5588	6121566000	8
2017.07.31	21:00:00	1.18139	1.18352	1.18128	1.18302	5133	5162663000	9
2017.07.31	22:00:00	1.18301	1.18446	1.18285	1.18362	5154	5312135000	8
2017.07.31	23:00:00	1.18361	1.18453	1.18306	1.18410	3658	3222940000	10
2017.08.01	00:00:00	1.18413	1.18442	1.18350	1.18354	7464	5573255000	18
2017.08.01	01:00:00	1.18351	1.18363	1.18288	1.18305	3462	3126443000	12
2017.08.01	02:00:00	1.18304	1.18321	1.18201	1.18205	2875	2417559000	10
2017.08.01	03:00:00	1.18205	1.18297	1.18194	1.18267	4525	4073343000	9
2017.08.01	04:00:00	1.18267	1.18304	1.18193	1.18293	4084	4084117000	9
2017.08.01	05:00:00	1.18293	1.18337	1.18261	1.18275	3961	3802176000	9
2017.08.01	06:00:00	1.18275	1.18276	1.18226	1.18259	2454	2499297000	9
2017.08.01	07:00:00	1.18259	1.18335	1.18242	1.18304	3987	3842060000	10
2017.08.01	08:00:00	1.18304	1.18329	1.18193	1.18199	3289	3375717000	9
2017.08.01	09:00:00	1.18199	1.18305	1.18110	1.18205	6027	5876204000	8
2017.08.01	10:00:00	1.18204	1.18224	1.18108	1.18188	6617	6813376000	7
2017.08.01	11:00:00	1.18189	1.18330	1.18148	1.18213	7501	7706018000	7
2017.08.01	12:00:00	1.18212	1.18237	1.18069	1.18139	6946	6748974000	7
2017.08.01	13:00:00	1.18141	1.18175	1.18044	1.18114	5677	5807090000	8
2017.08.01	14:00:00	1.18116	1.18224	1.18088	1.18100	6142	6092010000	8
2017.08.01	15:00:00	1.18105	1.18191	1.18061	1.18172	8478	8570051000	8
2017.08.01	16:00:00	1.18171	1.18285	1.18067	1.18232	8506	8801856000	7
2017.08.01	17:00:00	1.18235	1.18389	1.17849	1.18094	13629	13625178000	7
2017.08.01	18:00:00	1.18094	1.18137	1.17913	1.17981	8702	9008101000	8
2017.08.01	19:00:00	1.17981	1.18053	1.17963	1.18043	3931	4651273000	8
2017.08.01	20:00:00	1.18044	1.18368	1.18041	1.18168	5931	6082604000	8
2017.08.01	21:00:00	1.18169	1.18195	1.17983	1.18029	4622	5011277000	8
2017.08.01	22:00:00	1.18028	1.18046	1.17986	1.17999	3735	3906058000	9
2017.08.01	23:00:00	1.17998	1.18028	1.17986	1.18013	2120	1501429000	10
2017.08.02	00:00:00	1.18013	1.18073	1.17972	1.18053	3361	2143942000	30
2017.08.02	01:00:00	1.18052	1.18126	1.18042	1.18052	3156	2864615000	11
2017.08.02	02:00:00	1.18051	1.18124	1.18023	1.18107	2890	2573830000	10
2017.08.02	03:00:00	1.18112	1.18174	1.18062	1.18130	3532	3592173000	9
2017.08.02	04:00:00	1.18131	1.18138	1.17932	1.17998	3794	3485895000	9
2017.08.02	05:00:00	1.17999	1.18090	1.17971	1.18078	3327	3093248000	10
2017.08.02	06:00:00	1.18078	1.18167	1.18033	1.18108	3159	3265835000	9
2017.08.02	07:00:00	1.18108	1.18282	1.18101	1.18246	4796	4426122000	9
2017.08.02	08:00:00	1.18246	1.18300	1.18206	1.18231	2809	2764452000	9
2017.08.02	09:00:00	1.18231	1.18437	1.18169	1.18391	5357	5334884000	8
2017.08.02	10:00:00	1.18392	1.18405	1.18243	1.18331	6643	6477392000	8
2017.08.02	11:00:00	1.18331	1.18680	1.18300	1.18542	9325	8975111000	8
2017.08.02	12:00:00	1.18541	1.18588	1.18372	1.18372	7442	7357847000	8
2017.08.02	13:00:00	1.18373	1.18379	1.18298	1.18322	5129	5453908000	8
2017.08.02	14:00:00	1.18323	1.18373	1.18215	1.18268	5736	5669706000	8
2017.08.02	15:00:00	1.18273	1.18382	1.18181	1.18245	9568	9841070000	7
2017.08.02	16:00:00	1.18244	1.18338	1.18227	1.18329	7862	8415962000	8
2017.08.02	17:00:00	1.18329	1.18578	1.18252	1.18563	11224	11148817000	8
2017.08.02	18:00:00	1.18564	1.18713	1.18546	1.18603	8079	8340056000	8
2017.08.02	19:00:00	1.18605	1.18708	1.18598	1.18675	5077	5412985000	8
2017.08.02	20:00:00	1.18680	1.19100	1.18673	1.18827	7572	7695758000	8
2017.08.02	21:00:00	1.18827	1.18830	1.18562	1.18592	5343	5667362000	8
2017.08.02	22:00:00	1.18592	1.18607	1.18497	1.18536	4025	4211217000	9
2017.08.02	23:00:00	1.18537	1.18571	1.18526	1.18554	2519	1796603000	9
2017.08.03	00:00:00	1.18554	1.18599	1.18530	1.18543	3326	2326845000	17
2017.08.03	01:00:00	1.18541	1.18578	1.18497	1.18511	3635	3423957000	12
2017.08.03	02:00:00	1.18510	1.18529	1.18455	1.18511	2949	2541665000	10
2017.08.03	03:00:00	1.18511	1.18519	1.18354	1.18356	3698	3405694000	9
2017.08.03	04:00:00	1.18355	1.18470	1.18354	1.18364	3812	3656201000	8
2017.08.03	05:00:00	1.18364	1.18437	1.18339	1.18432	3419	3761759000	9
2017.08.03	06:00:00	1.18431	1.18485	1.18410	1.18411	2735	2653776000	9
2017.08.03	07:00:00	1.18411	1.18476	1.18411	1.18461	2174	2291310000	9
2017.08.03	08:00:00	1.18461	1.18566	1.18436	1.18441	3000	2919458000	10
2017.08.03	09:00:00	1.18442	1.18531	1.18374	1.18510	5730	5955066000	7
2017.08.03	10:00:00	1.18509	1.18566	1.18368	1.18407	6580	6955069000	7
2017.08.03	11:00:00	1.18409	1.18430	1.18302	1.18428	6755	7309038000	8
2017.08.03	12:00:00	1.18429	1.18502	1.18410	1.18448	5952	6226938000	7
2017.08.03	13:00:00	1.18448	1.18472	1.18333	1.18374	4647	4876323000	7
2017.08.03	14:00:00	1.18373	1.18581	1.18336	1.18530	10674	10575603000	7
2017.08.03	15:00:00	1.18540	1.18736	1.18475	1.18591	9224	9547075000	8
2017.08.03	16:00:00	1.18590	1.18591	1.18426	1.18495	7041	7370337000	8
2017.08.03	17:00:00	1.18532	1.18926	1.18452	1.18785	12324	12528382000	8
2017.08.03	18:00:00	1.18786	1.18886	1.18731	1.18790	8441	8771230000	8
2017.08.03	19:00:00	1.18788	1.18839	1.18671	1.18687	5285	5614651000	8
2017.08.03	20:00:00	1.18688	1.18717	1.18602	1.18713	4252	4552584000	9
2017.08.03	21:00:00	1.18713	1.18773	1.18636	1.18670	4055	4596819000	9
2017.08.03	22:00:00	1.18671	1.18884	1.18618	1.18749	6446	6856372000	9
2017.08.03	23:00:00	1.18749	1.18808	1.18670	1.18689	2160	1607003000	10
2017.08.04	00:00:00	1.18687	1.18735	1.18680	1.18701	3471	2082881000	20
2017.08.04	01:00:00	1.18701	1.18801	1.18700	1.18769	2066	2072051000	12
2017.08.04	02:00:00	1.18769	1.18851	1.18742	1.18819	2156	1721945000	10
2017.08.04	03:00:00	1.18819	1.18852	1.18756	1.18763	3270	3074366000	9
2017.08.04	04:00:00	1.18763	1.18790	1.18707	1.18768	3642	3619005000	10
2017.08.04	05:00:00	1.18767	1.18795	1.18715	1.18744	2561	2436444000	10
2017.08.04	06:00:00	1.18744	1.18790	1.18739	1.18790	2281	2107189000	11
2017.08.04	07:00:00	1.18790	1.18884	1.18770	1.18793	2998	2919716000	10
2017.08.04	08:00:00	1.18793	1.18868	1.18773	1.18835	2562	2754901000	10
2017.08.04	09:00:00	1.18838	1.18850	1.18735	1.18848	4077	4050761000	9
2017.08.04	10:00:00	1.18846	1.18889	1.18758	1.18818	6193	6299897000	7
2017.08.04	11:00:00	1.18819	1.18877	1.18803	1.18818	4223	4320483000	9
2017.08.04	12:00:00	1.18819	1.18847	1.18772	1.18819	4249	4420679000	8
2017.08.04	13:00:00	1.18819	1.18825	1.18698	1.18700	4004	4157960000	8
2017.08.04	14:00:00	1.18699	1.18766	1.18626	1.18766	5402	5736929000	8
2017.08.04	15:00:00	1.18766	1.18766	1.18248	1.18299	13929	12640278000	8
2017.08.04	16:00:00	1.18295	1.18455	1.17910	1.17931	12105	11787981000	8
2017.08.04	17:00:00	1.17929	1.17931	1.17278	1.17498	14842	14620585000	7
2017.08.04	18:00:00	1.17495	1.17644	1.17448	1.17531	8182	8656158000	8
2017.08.04	19:00:00	1.17531	1.17583	1.17360	1.17537	5468	5786161000	8
2017.08.04	20:00:00	1.17538	1.17636	1.17496	1.17541	4443	4736336000	8
2017.08.04	21:00:00	1.17541	1.17669	1.17512	1.17638	4175	4450874000	9
2017.08.04	22:00:00	1.17637	1.17812	1.17637	1.17801	4417	4579856000	9
2017.08.04	23:00:00	1.17800	1.17826	1.17688	1.17708	2740	2145223000	11
2017.08.07	00:00:00	1.17739	1.17762	1.17679	1.17754	927	724702000	40
2017.08.07	01:00:00	1.17741	1.17929	1.17712	1.17858	6503	5908835000	13
2017.08.07	02:00:00	1.17856	1.17917	1.17764	1.17767	2895	2421244000	11
2017.08.07	03:00:00	1.17767	1.17922	1.17764	1.17856	3912	3290261000	10
2017.08.07	04:00:00	1.17855	1.17929	1.17839	1.17924	3463	3326348000	9
2017.08.07	05:00:00	1.17924	1.18002	1.17911	1.17930	2415	2330895000	9
2017.08.07	06:00:00	1.17931	1.18016	1.17926	1.17982	1886	1912802000	10
2017.08.07	07:00:00	1.17982	1.18002	1.17947	1.17947	1467	1367951000	10
2017.08.07	08:00:00	1.17947	1.17962	1.17835	1.17843	1929	1875981000	9
2017.08.07	09:00:00	1.17844	1.17926	1.17807	1.17848	4739	4643311000	9
2017.08.07	10:00:00	1.17846	1.18139	1.17779	1.18097	7270	7228959000	8
2017.08.07	11:00:00	1.18097	1.18117	1.17958	1.17976	6309	6246568000	9
2017.08.07	12:00:00	1.17980	1.18050	1.17895	1.18020	5115	5144492000	8
2017.08.07	13:00:00	1.18021	1.18046	1.17945	1.17975	4177	4269267000	8
2017.08.07	14:00:00	1.17975	1.18082	1.17936	1.18020	5638	5804260000	8
2017.08.07	15:00:00	1.18022	1.18042	1.17859	1.17863	6191	6742959000	8
2017.08.07	16:00:00	1.17864	1.17941	1.17827	1.17916	6535	7143362000	8
2017.08.07	17:00:00	1.17920	1.17982	1.17828	1.17943	7269	8040205000	7
2017.08.07	18:00:00	1.17942	1.17957	1.17855	1.17870	4875	5376282000	8
2017.08.07	19:00:00	1.17870	1.17901	1.17810	1.17884	3022	3322268000	9
2017.08.07	20:00:00	1.17884	1.17961	1.17884	1.17910	3035	3410748000	9
2017.08.07	21:00:00	1.17910	1.17949	1.17871	1.17940	2522	2616207000	9
2017.08.07	22:00:00	1.17939	1.17964	1.17886	1.17937	3160	3346968000	9
2017.08.07	23:00:00	1.17937	1.17966	1.17918	1.17950	1424	1009171000	10
2017.08.08	00:00:00	1.17951	1.17974	1.17894	1.17950	6310	3243204000	30
2017.08.08	01:00:00	1.17948	1.18007	1.17907	1.17917	2463	2342405000	12
2017.08.08	02:00:00	1.17918	1.18012	1.17917	1.17993	1431	1258473000	12
2017.08.08	03:00:00	1.17994	1.18049	1.17978	1.18020	2328	2043530000	9
2017.08.08	04:00:00	1.18020	1.18235	1.18017	1.18156	3936	3557830000	9
2017.08.08	05:00:00	1.18156	1.18172	1.18063	1.18128	2758	2764059000	9
2017.08.08	06:00:00	1.18126	1.18160	1.18062	1.18068	2295	2519095000	10
2017.08.08	07:00:00	1.18068	1.18150	1.18068	1.18111	2185	2468500000	10
2017.08.08	08:00:00	1.18116	1.18147	1.18045	1.18078	2257	2203890000	10
2017.08.08	09:00:00	1.18078	1.18128	1.18014	1.18048	4621	4532378000	9
2017.08.08	10:00:00	1.18047	1.18177	1.18022	1.18071	5593	5797413000	8
2017.08.08	11:00:00	1.18071	1.18156	1.18052	1.18079	4519	4637933000	8
2017.08.08	12:00:00	1.18078	1.18141	1.18062	1.18103	4191	4030844000	8
2017.08.08	13:00:00	1.18103	1.18183	1.18072	1.18154	4687	4834653000	8
2017.08.08	14:00:00	1.18150	1.18167	1.18054	1.18083	4961	5093588000	8
2017.08.08	15:00:00	1.18083	1.18173	1.18066	1.18143	6041	6273673000	8
2017.08.08	16:00:00	1.18143	1.18156	1.18063	1.18098	6234	6655709000	8
2017.08.08	17:00:00	1.18098	1.18119	1.17320	1.17382	12836	13182271000	7
2017.08.08	18:00:00	1.17382	1.17506	1.17149	1.17241	8887	10040192000	7
2017.08.08	19:00:00	1.17243	1.17540	1.17211	1.17521	6605	6926592000	8
2017.08.08	20:00:00	1.17521	1.17695	1.17499	1.17633	5543	5502327000	8
2017.08.08	21:00:00	1.17633	1.17638	1.17504	1.17517	4026	4088075000	8
2017.08.08	22:00:00	1.17517	1.17529	1.17399	1.17488	5537	5439035000	8
2017.08.08	23:00:00	1.17488	1.17588	1.17466	1.17508	3011	1907363000	10
2017.08.09	00:00:00	1.17508	1.17548	1.17459	1.17496	3618	2014253000	32
2017.08.09	01:00:00	1.17496	1.17617	1.17435	1.17588	3040	2418502000	11
2017.08.09	02:00:00	1.17587	1.17635	1.17519	1.17539	2077	1746916000	10
2017.08.09	03:00:00	1.17537	1.17550	1.17332	1.17430	5470	4718089000	9
2017.08.09	04:00:00	1.17431	1.17490	1.17287	1.17356	4417	4113062000	8
2017.08.09	05:00:00	1.17356	1.17409	1.17188	1.17339	4754	4465570000	8
2017.08.09	06:00:00	1.17339	1.17358	1.17278	1.17327	3048	3055311000	9
2017.08.09	07:00:00	1.17327	1.17394	1.17321	1.17373	2273	2476381000	9
2017.08.09	08:00:00	1.17373	1.17445	1.17354	1.17406	2881	2777280000	9
2017.08.09	09:00:00	1.17407	1.17541	1.17347	1.17447	6476	6362909000	8
2017.08.09	10:00:00	1.17446	1.17616	1.17358	1.17424	8398	7954578000	8
2017.08.09	11:00:00	1.17425	1.17427	1.17218	1.17315	9082	9040800000	7
2017.08.09	12:00:00	1.17315	1.17528	1.17295	1.17399	7265	7396306000	7
2017.08.09	13:00:00	1.17399	1.17516	1.17324	1.17359	5834	5727282000	8
2017.08.09	14:00:00	1.17358	1.17415	1.17315	1.17390	6072	6265869000	8
2017.08.09	15:00:00	1.17394	1.17468	1.17253	1.17446	10603	10892957000	8
2017.08.09	16:00:00	1.17450	1.17457	1.16885	1.17112	11684	11247960000	8
2017.08.09	17:00:00	1.17109	1.17493	1.17083	1.17438	10459	10074853000	8
2017.08.09	18:00:00	1.17430	1.17484	1.17298	1.17476	6127	5910452000	8
2017.08.09	19:00:00	1.17476	1.17494	1.17355	1.17441	3733	3916399000	8
2017.08.09	20:00:00	1.17441	1.17585	1.17394	1.17519	4789	4943115000	8
2017.08.09	21:00:00	1.17518	1.17615	1.17500	1.17515	4118	4466509000	8
2017.08.09	22:00:00	1.17515	1.17560	1.17493	1.17555	3196	3337407000	8
2017.08.09	23:00:00	1.17555	1.17604	1.17531	1.17585	2138	1416503000	10
2017.08.10	00:00:00	1.17582	1.17606	1.17557	1.17591	5328	3524961000	15
2017.08.10	01:00:00	1.17591	1.17697	1.17562	1.17626	2433	2472432000	13
2017.08.10	02:00:00	1.17622	1.17631	1.17574	1.17628	1348	1136611000	11
2017.08.10	03:00:00	1.17628	1.17633	1.17512	1.17566	4632	4507993000	9
2017.08.10	04:00:00	1.17566	1.17620	1.17473	1.17532	3695	3324710000	9
2017.08.10	05:00:00	1.17533	1.17546	1.17411	1.17480	3040	2750760000	10
2017.08.10	06:00:00	1.17482	1.17484	1.17326	1.17382	2878	2813638000	10
2017.08.10	07:00:00	1.17382	1.17390	1.17318	1.17356	2413	2596888000	10
2017.08.10	08:00:00	1.17357	1.17385	1.17263	1.17335	3337	3732957000	9
2017.08.10	09:00:00	1.17335	1.17404	1.17296	1.17314	4881	4906980000	8
2017.08.10	10:00:00	1.17314	1.17353	1.17152	1.17201	7526	7866330000	8
2017.08.10	11:00:00	1.17202	1.17348	1.17192	1.17226	6256	6816597000	8
2017.08.10	12:00:00	1.17225	1.17227	1.17078	1.17111	6246	5931646000	8
2017.08.10	13:00:00	1.17111	1.17252	1.17039	1.17234	5955	5872197000	8
2017.08.10	14:00:00	1.17233	1.17251	1.17129	1.17251	6057	6280714000	8
2017.08.10	15:00:00	1.17252	1.17476	1.17243	1.17411	9510	9177366000	7
2017.08.10	16:00:00	1.17411	1.17486	1.17301	1.17358	10140	10273536000	7
2017.08.10	17:00:00	1.17359	1.17588	1.17174	1.17489	12768	13270272000	8
2017.08.10	18:00:00	1.17496	1.17575	1.17405	1.17505	7785	7826856000	7
2017.08.10	19:00:00	1.17503	1.17616	1.17481	1.17561	6016	6225579000	8
2017.08.10	20:00:00	1.17561	1.17598	1.17513	1.17553	4952	5512001000	9
2017.08.10	21:00:00	1.17549	1.17747	1.17522	1.17696	4688	4945512000	9
2017.08.10	22:00:00	1.17696	1.17850	1.17691	1.17732	6178	6459092000	8
2017.08.10	23:00:00	1.17732	1.17791	1.17712	1.17713	2617	2047928000	10
2017.08.11	00:00:00	1.17714	1.17737	1.17667	1.17715	5972	2878688000	23
2017.08.11	01:00:00	1.17715	1.17715	1.17646	1.17653	2322	2073650000	13
2017.08.11	02:00:00	1.17651	1.17704	1.17632	1.17698	1429	1138929000	12
2017.08.11	03:00:00	1.17698	1.17764	1.17673	1.17717	2524	2778754000	10
2017.08.11	04:00:00	1.17717	1.17754	1.17647	1.17699	3478	3433053000	9
2017.08.11	05:00:00	1.17699	1.17699	1.17612	1.17684	2910	3000080000	9
2017.08.11	06:00:00	1.17683	1.17754	1.17665	1.17748	2554	2775541000	9
2017.08.11	07:00:00	1.17748	1.17761	1.17715	1.17742	2475	2482479000	10
2017.08.11	08:00:00	1.17742	1.17789	1.17636	1.17638	3186	3133836000	10
2017.08.11	09:00:00	1.17638	1.17690	1.17548	1.17592	5530	5306519000	8
2017.08.11	10:00:00	1.17592	1.17611	1.17494	1.17530	6072	6177336000	7
2017.08.11	11:00:00	1.17529	1.17646	1.17506	1.17552	5485	5519870000	7
2017.08.11	12:00:00	1.17552	1.17579	1.17483	1.17579	4463	4161188000	8
2017.08.11	13:00:00	1.17578	1.17738	1.17551	1.17595	4635	4590414000	8
2017.08.11	14:00:00	1.17595	1.17722	1.17574	1.17586	4703	4559563000	8
2017.08.11	15:00:00	1.17585	1.18349	1.17536	1.18159	12577	11861500000	7
2017.08.11	16:00:00	1.18159	1.18296	1.17769	1.17983	12241	11388244000	7
2017.08.11	17:00:00	1.17981	1.18096	1.17862	1.17921	8971	9014359000	8
2017.08.11	18:00:00	1.17923	1.18105	1.17859	1.18100	7222	7586968000	8
2017.08.11	19:00:00	1.18101	1.18217	1.18052	1.18202	5664	6082035000	8
2017.08.11	20:00:00	1.18204	1.18468	1.18204	1.18368	5748	5532581000	9
2017.08.11	21:00:00	1.18368	1.18388	1.18201	1.18228	4997	4767234000	9
2017.08.11	22:00:00	1.18232	1.18289	1.18199	1.18246	3523	3397465000	10
2017.08.11	23:00:00	1.18245	1.18249	1.18218	1.18227	1849	1535950000	14
2017.08.14	00:00:00	1.18217	1.18272	1.18198	1.18227	746	418173000	40
2017.08.14	01:00:00	1.18230	1.18241	1.18184	1.18213	2925	2767445000	12
2017.08.14	02:00:00	1.18212	1.18261	1.18186	1.18249	1985	1927736000	11
2017.08.14	03:00:00	1.18249	1.18289	1.18181	1.18185	4353	4182093000	10
2017.08.14	04:00:00	1.18187	1.18343	1.18165	1.18300	3173	3027179000	9
2017.08.14	05:00:00	1.18299	1.18335	1.18268	1.18271	2573	2374735000	9
2017.08.14	06:00:00	1.18270	1.18314	1.18245	1.18264	2010	1786901000	10
2017.08.14	07:00:00	1.18265	1.18270	1.18173	1.18180	2392	2151981000	10
2017.08.14	08:00:00	1.18179	1.18210	1.18093	1.18192	3156	3050342000	9
2017.08.14	09:00:00	1.18191	1.18326	1.18097	1.18303	5214	4460824000	8
2017.08.14	10:00:00	1.18302	1.18380	1.18001	1.18077	7001	6772523000	8
2017.08.14	11:00:00	1.18077	1.18093	1.17917	1.18031	5859	5587950000	8
2017.08.14	12:00:00	1.18030	1.18070	1.17964	1.17977	4897	4381934000	8
2017.08.14	13:00:00	1.17979	1.18040	1.17910	1.17986	4505	4440475000	8
2017.08.14	14:00:00	1.17988	1.17996	1.17869	1.17919	5486	5525360000	8
2017.08.14	15:00:00	1.17922	1.17996	1.17910	1.17952	6832	6933868000	8
2017.08.14	16:00:00	1.17953	1.18015	1.17843	1.17908	7220	7677217000	8
2017.08.14	17:00:00	1.17908	1.17908	1.17694	1.17819	8329	8694095000	8
2017.08.14	18:00:00	1.17820	1.17876	1.17742	1.17857	5846	6322047000	7
2017.08.14	19:00:00	1.17856	1.17956	1.17749	1.17927	4206	4341038000	8
2017.08.14	20:00:00	1.17924	1.17948	1.17716	1.17731	4272	4669577000	9
2017.08.14	21:00:00	1.17730	1.17857	1.17729	1.17828	4216	4520244000	9
2017.08.14	22:00:00	1.17830	1.17885	1.17812	1.17846	3045	3266176000	9
2017.08.14	23:00:00	1.17845	1.17880	1.17778	1.17791	2316	1613032000	10
2017.08.15	00:00:00	1.17787	1.17811	1.17749	1.17755	5089	4220600000	29
2017.08.15	01:00:00	1.17756	1.17802	1.17748	1.17783	2017	1738203000	12
2017.08.15	02:00:00	1.17781	1.17800	1.17679	1.17752	1914	1675090000	11
2017.08.15	03:00:00	1.17753	1.17893	1.17747	1.17809	4416	4397991000	9
2017.08.15	04:00:00	1.17810	1.17923	1.17809	1.17851	3654	3798847000	9
2017.08.15	05:00:00	1.17850	1.17856	1.17812	1.17825	2252	2513505000	9
2017.08.15	06:00:00	1.17825	1.17840	1.17797	1.17817	1915	2035059000	10
2017.08.15	07:00:00	1.17817	1.17860	1.17764	1.17770	2526	2566731000	9
2017.08.15	08:00:00	1.17770	1.17791	1.17596	1.17602	3718	3927797000	9
2017.08.15	09:00:00	1.17599	1.17636	1.17360	1.17429	7074	6628731000	9
2017.08.15	10:00:00	1.17426	1.17470	1.17204	1.17461	7930	7522105000	7
2017.08.15	11:00:00	1.17460	1.17687	1.17437	1.17560	7008	6650982000	8
2017.08.15	12:00:00	1.17560	1.17630	1.17491	1.17495	6020	5524758000	8
2017.08.15	13:00:00	1.17495	1.17520	1.17385	1.17496	5059	5231329000	7
2017.08.15	14:00:00	1.17495	1.17573	1.17335	1.17393	6568	6172228000	8
2017.08.15	15:00:00	1.17395	1.17447	1.16869	1.16916	12105	12563891000	7
2017.08.15	16:00:00	1.16917	1.17240	1.16897	1.17071	9972	10559661000	8
2017.08.15	17:00:00	1.17069	1.17192	1.17007	1.17185	8783	8949014000	8
2017.08.15	18:00:00	1.17184	1.17386	1.17141	1.17356	7487	7515356000	7
2017.08.15	19:00:00	1.17355	1.17379	1.17291	1.17369	4394	4157011000	9
2017.08.15	20:00:00	1.17366	1.17430	1.17363	1.17381	3845	3768072000	9
2017.08.15	21:00:00	1.17381	1.17386	1.17269	1.17335	3418	4023392000	9
2017.08.15	22:00:00	1.17335	1.17400	1.17323	1.17390	2663	2985557000	9
2017.08.15	23:00:00	1.17389	1.17396	1.17322	1.17341	2315	1348886000	10
2017.08.16	00:00:00	1.17343	1.17370	1.17331	1.17346	3192	2249133000	17
2017.08.16	01:00:00	1.17345	1.17386	1.17290	1.17371	1826	1453295000	11
2017.08.16	02:00:00	1.17371	1.17431	1.17365	1.17400	1757	1520978000	11
2017.08.16	03:00:00	1.17400	1.17452	1.17359	1.17376	3311	3050524000	9
2017.08.16	04:00:00	1.17378	1.17416	1.17338	1.17384	3369	3410889000	9
2017.08.16	05:00:00	1.17384	1.17413	1.17357	1.17360	2532	2906053000	10
2017.08.16	06:00:00	1.17360	1.17397	1.17355	1.17391	1810	1987454000	10
2017.08.16	07:00:00	1.17390	1.17432	1.17375	1.17422	1811	2035514000	10
2017.08.16	08:00:00	1.17421	1.17471	1.17371	1.17416	3262	3528825000	9
2017.08.16	09:00:00	1.17417	1.17418	1.17236	1.17302	4832	5143385000	9
2017.08.16	10:00:00	1.17302	1.17577	1.17138	1.17153	8298	7944976000	8
2017.08.16	11:00:00	1.17164	1.17386	1.16911	1.17254	10744	10332052000	8
2017.08.16	12:00:00	1.17254	1.17394	1.17223	1.17232	6458	6556224000	8
2017.08.16	13:00:00	1.17233	1.17237	1.16961	1.17012	7265	7645694000	8
2017.08.16	14:00:00	1.17014	1.17146	1.16980	1.17112	6446	6990411000	8
2017.08.16	15:00:00	1.17111	1.17204	1.17012	1.17030	8858	9778551000	8
2017.08.16	16:00:00	1.17028	1.17063	1.16809	1.16944	9400	9827540000	8
2017.08.16	17:00:00	1.16944	1.17161	1.16931	1.17024	8039	8195961000	8
2017.08.16	18:00:00	1.17025	1.17089	1.16930	1.17013	7232	7824466000	8
2017.08.16	19:00:00	1.17013	1.17040	1.16909	1.17013	4229	4460975000	8
2017.08.16	20:00:00	1.17014	1.17424	1.17003	1.17331	7396	6643171000	8
2017.08.16	21:00:00	1.17331	1.17783	1.17302	1.17680	11972	11900422000	9
2017.08.16	22:00:00	1.17681	1.17730	1.17620	1.17688	4601	5178861000	9
2017.08.16	23:00:00	1.17687	1.17715	1.17656	1.17663	2066	1796953000	10
2017.08.17	00:00:00	1.17664	1.17718	1.17653	1.17707	5455	2794859000	19
2017.08.17	01:00:00	1.17706	1.17790	1.17697	1.17774	2730	2430271000	14
2017.08.17	02:00:00	1.17769	1.17792	1.17696	1.17732	1888	1565958000	11
2017.08.17	03:00:00	1.17730	1.17745	1.17647	1.17677	3339	3079237000	10
2017.08.17	04:00:00	1.17676	1.17885	1.17666	1.17882	6679	6476995000	9
2017.08.17	05:00:00	1.17882	1.17897	1.17771	1.17821	3605	3721166000	9
2017.08.17	06:00:00	1.17822	1.17828	1.17744	1.17771	3476	3316606000	10
2017.08.17	07:00:00	1.17771	1.17819	1.17771	1.17788	2134	2215016000	10
2017.08.17	08:00:00	1.17788	1.17894	1.17754	1.17785	4311	4272806000	9
2017.08.17	09:00:00	1.17785	1.17800	1.17627	1.17628	5683	4716701000	8
2017.08.17	10:00:00	1.17628	1.17655	1.17507	1.17556	6894	6318977000	7
2017.08.17	11:00:00	1.17556	1.17556	1.17298	1.17325	7367	7128475000	8
2017.08.17	12:00:00	1.17326	1.17370	1.17034	1.17063	7273	7191491000	8
2017.08.17	13:00:00	1.17063	1.17082	1.16900	1.16971	7920	7617585000	8
2017.08.17	14:00:00	1.16970	1.17137	1.16619	1.16991	12277	11352670000	8
2017.08.17	15:00:00	1.16990	1.17039	1.16812	1.16932	10572	10553399000	7
2017.08.17	16:00:00	1.16931	1.17284	1.16922	1.17270	8702	8702176000	8
2017.08.17	17:00:00	1.17270	1.17472	1.17147	1.17448	13889	13006439000	7
2017.08.17	18:00:00	1.17449	1.17451	1.17317	1.17351	7362	7455387000	8
2017.08.17	19:00:00	1.17350	1.17536	1.17321	1.17408	5617	5578269000	8
2017.08.17	20:00:00	1.17409	1.17513	1.17386	1.17410	5406	5337131000	8
2017.08.17	21:00:00	1.17410	1.17512	1.17392	1.17396	3786	3802486000	9
2017.08.17	22:00:00	1.17394	1.17466	1.17267	1.17275	4988	5017954000	9
